Date,Open,High,Low,Close,Volume,Adj Close
2012-04-05,205.149994,205.679993,204.460007,205.470001,3809000,181.227315
2012-04-04,206.220001,206.979996,205.190002,206.050003,4404000,181.738884
2012-04-03,209.309998,210.690002,208.539993,209.50,4091500,184.781828
2012-04-02,208.960007,209.690002,208.089996,209.470001,3387900,184.755369
2012-03-30,208.740005,209.119995,208.009995,208.649994,3215200,184.032111
2012-03-29,206.089996,208.50,206.020004,208.270004,3403700,183.696955
2012-03-28,207.440002,208.690002,206.270004,207.289993,3265700,182.832572
2012-03-27,208.460007,208.660004,207.00,207.179993,2704500,182.73555
2012-03-26,206.449997,207.919998,206.320007,207.770004,3418200,183.255949
2012-03-23,205.889999,205.960007,204.559998,205.479996,3036200,181.23613
2012-03-22,204.00,205.990005,203.960007,205.490005,3307800,181.244959
2012-03-21,204.320007,205.770004,204.300003,204.690002,3329900,180.539345
2012-03-20,204.740005,205.00,203.699997,204.25,3695100,180.151257
2012-03-19,205.710007,206.529999,204.50,205.720001,3763200,181.447818
2012-03-16,207.029999,207.520004,206.009995,206.009995,9637000,181.703596
2012-03-15,204.940002,206.179993,204.740005,206.00,3621100,181.694781
2012-03-14,203.779999,205.149994,203.639999,204.720001,4602300,180.565805
2012-03-13,201.720001,203.899994,201.610001,203.779999,4866000,179.73671
2012-03-12,200.929993,201.570007,200.229996,201.00,3119700,177.284713
2012-03-09,199.979996,201.100006,199.720001,200.619995,3178200,176.949544
2012-03-08,199.240005,199.990005,198.649994,199.809998,3145800,176.235115
2012-03-07,198.089996,198.570007,197.309998,197.770004,3346900,174.435814
2012-03-06,199.139999,199.639999,196.809998,197.259995,5214700,173.985978
2012-03-05,198.360001,201.190002,198.300003,200.660004,6938000,176.984832
2012-03-02,197.100006,198.889999,197.059998,198.809998,3727400,175.353102
2012-03-01,197.229996,198.470001,196.929993,197.529999,3560300,174.224126
2012-02-29,197.860001,199.169998,196.449997,196.729996,5117100,173.518512
2012-02-28,197.75,198.960007,197.429993,197.979996,3167400,174.621029
2012-02-27,196.779999,198.710007,196.100006,197.529999,3758400,174.224126
2012-02-24,198.380005,198.559998,196.610001,197.759995,3353200,174.426985
2012-02-23,193.869995,199.229996,193.279999,197.610001,8032700,174.294688
2012-02-22,193.029999,194.740005,192.75,193.869995,3275800,170.995953
2012-02-21,193.729996,194.240005,192.460007,193.389999,3293600,170.57259
2012-02-17,193.710007,193.860001,192.300003,193.419998,3746500,170.59905
2012-02-16,192.610001,193.25,192.00,193.020004,3525500,170.246249
2012-02-15,192.309998,193.440002,191.259995,192.25,4020900,169.567095
2012-02-14,191.759995,192.600006,190.830002,192.220001,3398100,169.540636
2012-02-13,193.309998,193.690002,191.740005,192.619995,2458800,169.893436
2012-02-10,191.759995,192.429993,191.279999,192.419998,3391100,169.717036
2012-02-09,193.029999,194.460007,192.550003,193.130005,3876400,170.343272
2012-02-08,192.779999,193.580002,191.729996,192.949997,3803800,170.184502
2012-02-07,192.449997,194.139999,191.970001,193.350006,3433000,169.875806
2012-02-06,192.479996,193.759995,192.00,192.820007,3639800,169.410153
2012-02-03,192.929993,194.130005,192.539993,193.639999,4521700,170.130592
2012-02-02,192.720001,193.330002,191.330002,191.529999,3907300,168.276762
2012-02-01,193.210007,194.809998,192.410004,192.619995,5088800,169.234424
2012-01-31,193.089996,193.100006,191.00,192.600006,4826800,169.216862
2012-01-30,189.389999,192.729996,188.220001,192.50,4359000,169.128997
2012-01-27,190.009995,191.770004,189.809998,190.460007,3360400,167.336675
2012-01-26,191.789993,192.789993,190.470001,190.979996,4004700,167.793533
2012-01-25,191.330002,192.240005,189.610001,191.729996,4359700,168.452477
2012-01-24,188.630005,192.300003,188.520004,191.929993,5345700,168.628193
2012-01-23,187.910004,190.520004,187.669998,189.979996,5751700,166.914941
2012-01-20,185.770004,188.970001,184.75,188.520004,12849700,165.632204
2012-01-19,181.789993,182.360001,180.350006,180.520004,8567200,158.603466
2012-01-18,179.830002,181.600006,179.50,181.070007,4600600,159.086695
2012-01-17,180.360001,182.00,179.320007,180.00,6003400,158.146595
2012-01-13,179.479996,179.610001,177.350006,179.160004,5279200,157.408581
2012-01-12,181.860001,181.910004,178.380005,180.550003,6881000,158.629823
2012-01-11,180.729996,182.809998,180.50,182.320007,4110800,160.184935
2012-01-10,183.229996,183.720001,181.199997,181.309998,5161000,159.297548
2012-01-09,182.199997,182.270004,180.270004,181.589996,5201200,159.543553
2012-01-06,184.389999,184.479996,182.309998,182.539993,4897100,160.378213
2012-01-05,184.809998,185.029999,183.100006,184.660004,4463100,162.240838
2012-01-04,185.570007,186.330002,184.940002,185.539993,4346700,163.01399
2012-01-03,186.729996,188.710007,186.00,186.300003,5646000,163.681728
2011-12-30,186.330002,186.479996,183.850006,183.880005,3530900,161.555537
2011-12-29,184.070007,186.229996,184.009995,186.179993,2941600,163.576288
2011-12-28,185.190002,185.399994,183.339996,183.990005,2872000,161.652182
2011-12-27,184.970001,185.850006,184.389999,184.949997,2775200,162.495623
2011-12-23,183.110001,184.850006,181.889999,184.75,3052300,162.319908
2011-12-22,182.710007,182.800003,181.00,182.039993,5052000,159.938917
2011-12-21,183.220001,183.50,179.039993,181.470001,9282500,159.438126
2011-12-20,185.50,187.330002,184.759995,187.240005,4740100,164.507607
2011-12-19,184.509995,184.690002,182.25,182.889999,5039900,160.685726
2011-12-16,188.009995,188.009995,181.910004,183.570007,11849400,161.283175
2011-12-15,190.479996,191.199997,186.889999,187.479996,4474500,164.718461
2011-12-14,189.839996,190.279999,188.00,188.720001,5057700,165.80792
2011-12-13,193.460007,194.300003,190.639999,191.149994,5008400,167.942892
2011-12-12,193.639999,193.899994,191.220001,192.179993,3796100,168.847841
2011-12-09,192.910004,194.869995,192.399994,194.559998,4847900,170.938895
2011-12-08,192.479996,193.800003,191.070007,191.580002,4369000,168.320694
2011-12-07,191.990005,194.899994,191.279999,194.050003,5081700,170.490818
2011-12-06,190.649994,193.529999,190.320007,192.940002,4144900,169.51558
2011-12-05,191.179993,193.610001,190.380005,190.839996,5699400,167.670531
